sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,props_gpt,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency
12467,[],"U.S. politics have indeed been coarsened, with Trump playing a lead role.",Aspect,['perfect'],"['progressive', 'perfect']","['progressive', 'perfect']",['simple'],"{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'have been' indicates a completed ongoing action, suggesting the perfect progressive aspect.""
}",['perfect_progressive'],"{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'have been' indicates a completed ongoing action, which aligns with the perfect progressive aspect.""
}",['perfect_progressive'],"{
  ""Properties"": [""perfect progressive""],
  ""Explanation"": ""The use of 'have been' indicates a perfect progressive aspect, showing the ongoing and incomplete nature of the action of politics being coarsened.""
}",['perfect_progressive'],1
12475,[],"For though unpleasant, it is not unfair to say that if there was one desire common to Bernie Sanders, Ted Cruz and Donald Trump voters, it was be rid of the regime resting on top of all of us.",Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact: the common desire of Bernie Sanders, Ted Cruz, and Donald Trump voters was to be rid of the regime.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of completion, ongoingness, or repetition. It simply states a situation or fact.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about a past action (there was one desire common to Bernie Sanders, Ted Cruz and Donald Trump voters).""
}",['simple'],1
12626,[],It did what it is designed to do.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple"", ""perfect""],
  ""Explanation"": ""The statement expresses a simple fact and refers to a completed action.""
}","['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact using the simple aspect, indicating it did something in the past.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without any indication of completion, ongoing action, or duration.""
}",['simple'],0
12751,[],"To keep up everyone’s morale, the museum staff, while bombs were falling and they and their patrons were equally starving, continued to give tours and lectures, describing perfectly the artworks that had been removed.",Aspect,"['progressive', 'simple', 'perfect']","['progressive', 'perfect']",['simple'],['progressive'],"{
  ""Properties"": [
    ""progressive"",
    ""perfect""
  ],
  ""Explanation"": ""The use of 'continued' indicates the ongoing and habitual nature of the action, suggesting the progressive aspect. The use of 'had been' suggests a completed action in the past, indicating the perfect aspect.""
}","['progressive', 'perfect']","{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The sentence 'continued to give tours and lectures' expresses an ongoing or incomplete action, indicating the progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The use of 'continued to give tours and lectures' indicates an ongoing or habitual action, suggesting that the staff persisted in their efforts despite the difficult circumstances.""
}",['progressive'],0
12847,[],"He was formally indicted by a grand jury on Wednesday on 34 counts, including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder.",Aspect,['simple'],['simple'],['simple'],['simple'],"{
    ""Properties"": [""simple""],
    ""Explanation"": ""The sentence expresses a simple fact about the indictment without indicating any completion, ongoing action, or continuous action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the indictment without specifying if the action is completed, ongoing, habitual, or incomplete.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence simply states a fact about something that happened in the past without any indication of completion, ongoingness, or repetition.""
}",['simple'],1
12857,[],Florida law already mandates a three-day waiting period for the purchase of a handgun but a person as young as 18 can buy a rifle with no waiting period.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence uses the simple aspect to express a simple fact about Florida law mandating a waiting period for handgun purchases. It also uses the progressive aspect to describe the ongoing action of a person being able to buy a rifle with no waiting period.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence simply expresses a fact about Florida law without indicating completion, ongoing nature, or a specific timeframe.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the existing Florida law.""
}",['simple'],0
12899,[],Yore called the example Pope Francis set in the way he handled the abuse information “extremely dangerous.”,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any ongoing or completed action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating completion, ongoingness, or habitual nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The example uses the simple aspect to express a simple fact.""
}",['simple'],1
12935,[],"An organization that hands out the Emma Lazarus Award, named after a passionate Zionist, at its posh dinners is hosting attacks on the existence of Israel.",Aspect,"['progressive', 'simple']",['progressive'],['progressive'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the organization's actions without indicating completion or ongoing nature of the action.""
}",['simple'],"{
  ""Properties"": [""simple"", ""progressive""],
  ""Explanation"": ""The sentence uses the simple aspect to express a simple fact about the organization hosting attacks on the existence of Israel. It also uses the progressive aspect to indicate an ongoing or habitual action.""
}","['simple', 'progressive']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any completed, ongoing, or habitual actions.""
}",['simple'],0
12977,[],And yet it’s inescapable.,Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""progressive""],
  ""Explanation"": ""The usage of 'it's' indicates an ongoing or habitual action, suggesting a progressive aspect.""
}",['progressive'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'And yet it’s inescapable' expresses a simple fact without indicating any specific time frame or completion of an action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence is expressing a simple fact without indicating completion, ongoingness, or habitual action.""
}",['simple'],0
13007,[],"In a series of tweets on Thursday, President Trump said the right things.",Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'President Trump said the right things' expresses a simple fact without any indication of ongoing, completed, or perfect actions.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'President Trump said the right things' expresses a simple fact without any indication of completion, ongoingness, or habitual action.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence 'President Trump said the right things' expresses a simple fact without indicating any specific time frame or completion of the action.""
}",['simple'],1
13196,[],"As we shall see, the document is what I’ve called above a “chopping block”.",Aspect,"['simple', 'perfect']","['simple', 'perfect']",['simple'],['simple'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'what I've called' indicates a completed action, suggesting that the designation of the document as a 'chopping block' has been completed in the past.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The use of 'I've called' indicates a completed action in the past, suggesting the perfect aspect.""
}",['perfect'],"{
  ""Properties"": [""perfect""],
  ""Explanation"": ""The sentence 'the document is what I’ve called above a “chopping block”' uses the perfect aspect to express a completed action of calling the document a 'chopping block'.""
}",['perfect'],1
13197,[],"Vultum dei quaerere made it clear that this juridical document would provide a set of legal criteria by which a monastery can be considered viable, religious life worthy of life, so to speak, and that those considered to have failed the test would be closed.",Aspect,['simple'],['simple'],['simple'],['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the content of the document.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact without indicating any completion, ongoing, or perfect progressive aspect.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The text expresses a simple fact about the content of the juridical document without indicating completion, ongoing action, or ongoing action with purpose."" 
}",['simple'],1
13225,[],"It is the Federation that now has the power to monitor for compliance with the rules, to report non-compliance to the Holy See, to make new foundations and, apparently, to “encourage” individual monasteries to “communicate” their goods.",Aspect,['simple'],['simple'],['simple'],"['simple', 'perfect']","{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the Federation having the power to monitor compliance, report non-compliance, make new foundations, and encourage individual monasteries to communicate their goods.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the Federation having the power to monitor compliance, report non-compliance, and encourage communication of goods.""
}",['simple'],"{
  ""Properties"": [""simple""],
  ""Explanation"": ""The sentence expresses a simple fact about the Federation having the power to monitor compliance, report non-compliance, make foundations, and encourage communication of goods.""
}",['simple'],1
